clean_sum_logprob,condition,condition_damage,condition_sum_logprob,fraction_of_full_ablation_damage,full_ablation_damage,full_ablation_sum_logprob,gold,idx,span_end,span_len,span_start,task
-0.031931664794683456,edge_distractor,0.00042981281876564026,-0.0323614776134491,0.00016948958608589993,2.5359246470034122,-2.5678563117980957,Nebraska,74783_1993.txt_headquarters_state_203,412,30,382,headquarters_state
-0.031931664794683456,edge_random,0.0004245974123477936,-0.03235626220703125,0.0001674329767051719,2.5359246470034122,-2.5678563117980957,Nebraska,74783_1993.txt_headquarters_state_203,3394,30,3364,headquarters_state
-0.031931664794683456,edge_nonqr_gold,0.0018139779567718506,-0.03374564275145531,0.0007153122467244232,2.5359246470034122,-2.5678563117980957,Nebraska,74783_1993.txt_headquarters_state_203,2194,30,2164,headquarters_state
-0.031931664794683456,edge_bottom_gold,-8.752569556236267e-05,-0.031844139099121094,-3.451431242871819e-05,2.5359246470034122,-2.5678563117980957,Nebraska,74783_1993.txt_headquarters_state_203,2194,30,2164,headquarters_state
-0.012107215821743011,edge_gold,0.011085351929068565,-0.023192567750811577,0.0059094351136944195,1.875873364508152,-1.887980580329895,California,201461_1993.txt_headquarters_state_74,3330,35,3295,headquarters_state
-0.012107215821743011,edge_distractor,-0.0002917703241109848,-0.011815445497632027,-0.00015553839061384939,1.875873364508152,-1.887980580329895,California,201461_1993.txt_headquarters_state_74,314,35,279,headquarters_state
-0.012107215821743011,edge_random,-0.0002928301692008972,-0.011814385652542114,-0.00015610337816043162,1.875873364508152,-1.887980580329895,California,201461_1993.txt_headquarters_state_74,617,35,582,headquarters_state
-0.012107215821743011,edge_nonqr_gold,-0.0005818577483296394,-0.011525358073413372,-0.0003101796524959992,1.875873364508152,-1.887980580329895,California,201461_1993.txt_headquarters_state_74,3330,35,3295,headquarters_state
-0.012107215821743011,edge_bottom_gold,4.240311682224274e-06,-0.012111456133425236,2.2604466604471833e-06,1.875873364508152,-1.887980580329895,California,201461_1993.txt_headquarters_state_74,3330,35,3295,headquarters_state
-0.01846488006412983,edge_gold,-0.0017923861742019653,-0.016672493889927864,-0.00028309925688095513,6.331299467012286,-6.349764347076416,Tennessee,764764_1993.txt_headquarters_state_43,2823,29,2794,headquarters_state
-0.01846488006412983,edge_distractor,0.00024620071053504944,-0.01871108077466488,3.888628421666343e-05,6.331299467012286,-6.349764347076416,Tennessee,764764_1993.txt_headquarters_state_43,931,29,902,headquarters_state
