clean_margin,clean_pos_sum_logprob,component_type,condition,corrupted_margin,corrupted_pos_sum_logprob,heads,idx,layer,margin_denom,margin_recovery,pair_idx,patched_margin,patched_neg_sum_logprob,patched_pos_sum_logprob,position_count,position_group,task
11.053101539611816,-6.779547691345215,control,random03_top1,-7.755781173706055,-17.87137794494629,['8-19'],277821_1993.txt_employees_count_total_156,,18.80888271331787,-0.0006498654864131872,0,-7.768004417419434,-10.131129264831543,-17.899133682250977,2,query,employees_count_total
11.053101539611816,-6.779547691345215,control,random04_top1,-7.755781173706055,-17.87137794494629,['16-11'],277821_1993.txt_employees_count_total_156,,18.80888271331787,-0.0007888942110558461,0,-7.7706193923950195,-10.115618705749512,-17.88623809814453,2,query,employees_count_total
11.053101539611816,-6.779547691345215,control,bottom_top2,-7.755781173706055,-17.87137794494629,"['1-12', '0-27']",277821_1993.txt_employees_count_total_156,,18.80888271331787,-0.000637240339645856,0,-7.767766952514648,-10.13113021850586,-17.898897171020508,2,query,employees_count_total
11.053101539611816,-6.779547691345215,control,same_layer_top2,-7.755781173706055,-17.87137794494629,"['14-0', '13-19']",277821_1993.txt_employees_count_total_156,,18.80888271331787,-1.617438481437206e-05,0,-7.756085395812988,-10.115649223327637,-17.871734619140625,2,query,employees_count_total
11.053101539611816,-6.779547691345215,control,random00_top2,-7.755781173706055,-17.87137794494629,"['23-1', '24-12']",277821_1993.txt_employees_count_total_156,,18.80888271331787,-0.0006219786160435802,0,-7.76747989654541,-10.115607261657715,-17.883087158203125,2,query,employees_count_total
11.053101539611816,-6.779547691345215,control,random01_top2,-7.755781173706055,-17.87137794494629,"['0-9', '1-21']",277821_1993.txt_employees_count_total_156,,18.80888271331787,-0.0004046131373626616,0,-7.763391494750977,-10.115621566772461,-17.879013061523438,2,query,employees_count_total
11.053101539611816,-6.779547691345215,control,random02_top2,-7.755781173706055,-17.87137794494629,"['10-3', '28-9']",277821_1993.txt_employees_count_total_156,,18.80888271331787,-0.0003289129601593466,0,-7.761967658996582,-10.11555004119873,-17.877517700195312,2,query,employees_count_total
11.053101539611816,-6.779547691345215,control,random03_top2,-7.755781173706055,-17.87137794494629,"['7-30', '3-5']",277821_1993.txt_employees_count_total_156,,18.80888271331787,-0.0002660914467267228,0,-7.760786056518555,-10.131082534790039,-17.891868591308594,2,query,employees_count_total
11.053101539611816,-6.779547691345215,control,random04_top2,-7.755781173706055,-17.87137794494629,"['3-30', '18-24']",277821_1993.txt_employees_count_total_156,,18.80888271331787,-0.0002876910954130002,0,-7.761192321777344,-10.13113021850586,-17.892322540283203,2,query,employees_count_total
11.053101539611816,-6.779547691345215,control,bottom_top4,-7.755781173706055,-17.87137794494629,"['1-12', '0-27', '0-25', '30-17']",277821_1993.txt_employees_count_total_156,,18.80888271331787,0.00039041618517449806,0,-7.748437881469727,-10.13107681274414,-17.879514694213867,2,query,employees_count_total
11.053101539611816,-6.779547691345215,control,same_layer_top4,-7.755781173706055,-17.87137794494629,"['14-0', '13-19', '8-12', '8-9']",277821_1993.txt_employees_count_total_156,,18.80888271331787,0.00012244871262291076,0,-7.753478050231934,-10.131131172180176,-17.88460922241211,2,query,employees_count_total
11.053101539611816,-6.779547691345215,control,random00_top4,-7.755781173706055,-17.87137794494629,"['29-17', '24-29', '3-7', '19-10']",277821_1993.txt_employees_count_total_156,,18.80888271331787,-0.0002876910954130002,0,-7.761192321777344,-10.11552619934082,-17.876718521118164,2,query,employees_count_total
11.053101539611816,-6.779547691345215,control,random01_top4,-7.755781173706055,-17.87137794494629,"['19-10', '7-25', '23-13', '16-6']",277821_1993.txt_employees_count_total_156,,18.80888271331787,-0.00028880657022778455,0,-7.761213302612305,-10.131179809570312,-17.892393112182617,2,query,employees_count_total
11.053101539611816,-6.779547691345215,control,random02_top4,-7.755781173706055,-17.87137794494629,"['27-23', '7-22', '30-3', '18-22']",277821_1993.txt_employees_count_total_156,,18.80888271331787,-0.0006399276198814726,0,-7.767817497253418,-10.131131172180176,-17.898948669433594,2,query,employees_count_total
11.053101539611816,-6.779547691345215,control,random03_top4,-7.755781173706055,-17.87137794494629,"['22-18', '12-19', '11-27', '30-26']",277821_1993.txt_employees_count_total_156,,18.80888271331787,-0.0006390149586693764,0,-7.767800331115723,-10.115622520446777,-17.8834228515625,2,query,employees_count_total
11.053101539611816,-6.779547691345215,control,random04_top4,-7.755781173706055,-17.87137794494629,"['24-21', '16-17', '15-9', '11-18']",277821_1993.txt_employees_count_total_156,,18.80888271331787,-0.0002448974252458215,0,-7.760387420654297,-10.115562438964844,-17.87594985961914,2,query,employees_count_total
11.053101539611816,-6.779547691345215,control,bottom_top16,-7.755781173706055,-17.87137794494629,"['1-12', '0-27', '0-25', '30-17', '0-26', '0-11', '0-8', '0-18', '0-24', '0-16', '0-10', '1-3', '0-7', '0-14', '0-9', '31-7']",277821_1993.txt_employees_count_total_156,,18.80888271331787,-0.00020960785837810064,0,-7.759723663330078,-10.115621566772461,-17.87534523010254,2,query,employees_count_total
